x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.5138735771179199,0.17838403582572937,-0.11133858561515808,0.9999030828475952,0.5088154077529907,0.15843406319618225,-0.08331091701984406,0.9999223947525024,0.508546769618988,0.15860259532928467,-0.08338627964258194,0.9999353885650635,0.5080480575561523,0.1587696075439453,-0.08343829214572906,0.9999450445175171,0.5032941102981567,0.15836015343666077,-0.1273336559534073,0.9999382495880127,0.49909156560897827,0.1582305133342743,-0.12739038467407227,0.9999421834945679,0.494610995054245,0.15799245238304138,-0.1273912638425827,0.9999457597732544,0.48902788758277893,0.16698509454727173,0.030722489580512047,0.9999575614929199,0.47281748056411743,0.16653212904930115,-0.16612865030765533,0.9999511241912842,0.5077827572822571,0.20083799958229065,-0.06721746176481247,0.9998754262924194,0.5011129975318909,0.2004038691520691,-0.12509340047836304,0.9998787641525269,0.48050519824028015,0.28148388862609863,0.14304298162460327,0.9985526204109192,0.43784064054489136,0.2568214535713196,-0.2904294431209564,0.9996979236602783,0.5847219228744507,0.2789021134376526,0.1684727519750595,0.7839457988739014,0.5484793782234192,0.27814018726348877,-0.4336363971233368,0.998722493648529,0.6814614534378052,0.28472182154655457,0.06784706562757492,0.8232055902481079,0.6534322500228882,0.2820085883140564,-0.382287859916687,0.9909239411354065,0.7058929204940796,0.2879111170768738,0.07006209343671799,0.7489754557609558,0.6796129941940308,0.28725868463516235,-0.4387277364730835,0.9716672897338867,0.7092284560203552,0.2851518392562866,0.0289838295429945,0.7601143717765808,0.6868740320205688,0.2769075632095337,-0.39563968777656555,0.9659619927406311,0.7010319828987122,0.28337177634239197,0.0454387292265892,0.7629644274711609,0.6792159676551819,0.27566877007484436,-0.36823219060897827,0.946524977684021,0.34773263335227966,0.5323566794395447,0.13131284713745117,0.999544084072113,0.3053033947944641,0.5182508230209351,-0.13079828023910522,0.9997349381446838,0.4729318618774414,0.6422262191772461,-0.018008479848504066,0.9240624904632568,0.4381493031978607,0.6368088722229004,-0.35917553305625916,0.9996565580368042,0.45325782895088196,0.8855887055397034,-0.015995029360055923,0.9552069306373596,0.41442883014678955,0.9006394147872925,-0.3178519904613495,0.9990659356117249,0.43229004740715027,0.9215221405029297,-0.0208872202783823,0.9318310022354126,0.3925749957561493,0.9420809149742126,-0.3177647292613983,0.9951783418655396,0.5097293853759766,0.9463661909103394,-0.10984856635332108,0.9701117873191833,0.4815140664577484,0.9516021013259888,-0.4166702628135681,0.9983288645744324,2
0.4720039367675781,0.2971186637878418,0.13228930532932281,0.9809643626213074,0.4675294756889343,0.2853540778160095,0.14373886585235596,0.9809151887893677,0.4668281078338623,0.2849397361278534,0.1436508148908615,0.980841875076294,0.4661185145378113,0.28456953167915344,0.1436348259449005,0.9851598739624023,0.46697378158569336,0.2859339118003845,0.11166230589151382,0.9820274114608765,0.4653457999229431,0.28587105870246887,0.11160933971405029,0.9825658798217773,0.46378186345100403,0.2858157753944397,0.11142559349536896,0.9844812154769897,0.4543983042240143,0.2848252058029175,0.19478024542331696,0.9796929359436035,0.4521901309490204,0.291154682636261,0.050378087908029556,0.970928966999054,0.46839165687561035,0.30993640422821045,0.15537701547145844,0.9669238924980164,0.4667838513851166,0.3105151653289795,0.11289386451244354,0.9687566161155701,0.4326317608356476,0.3518248498439789,0.25880882143974304,0.9959477782249451,0.43451452255249023,0.33809325098991394,-0.057116005569696426,0.9994816184043884,0.40612736344337463,0.4152003824710846,0.31717297434806824,0.2578645348548889,0.42801812291145325,0.3819931745529175,-0.2424268126487732,0.9144546389579773,0.39735549688339233,0.4173404276371002,0.323246031999588,0.2871113419532776,0.4659707546234131,0.35967403650283813,-0.3958260715007782,0.8991358876228333,0.39122575521469116,0.4283204674720764,0.32638829946517944,0.31743213534355164,0.47393038868904114,0.3612298369407654,-0.4354712665081024,0.8812626600265503,0.3949238061904907,0.41361379623413086,0.31389981508255005,0.3187720775604248,0.4771818220615387,0.35051047801971436,-0.417161226272583,0.8624927401542664,0.398806095123291,0.40972355008125305,0.3176962435245514,0.2816179096698761,0.4738093316555023,0.3503856360912323,-0.3904181122779846,0.789749264717102,0.42904308438301086,0.5386281609535217,0.12265229970216751,0.9969280362129211,0.4212685823440552,0.5443182587623596,-0.12268425524234772,0.9988918900489807,0.47219234704971313,0.6765449047088623,0.0631556510925293,0.4296233355998993,0.4665568768978119,0.6986731886863708,-0.2552422285079956,0.965218722820282,0.44408586621284485,0.8267117738723755,0.11744700372219086,0.5814695954322815,0.4379977881908417,0.8849664926528931,-0.301410049200058,0.9834666848182678,0.42575088143348694,0.8659874200820923,0.11647439002990723,0.6028805375099182,0.42253294587135315,0.9162181615829468,-0.3107365071773529,0.9578514099121094,0.49338987469673157,0.8599944114685059,0.04734724014997482,0.7235297560691833,0.49792686104774475,0.93253493309021,-0.4282670021057129,0.9773698449134827,2
0.34823623299598694,0.3746621906757355,-0.21119064092636108,0.9999966621398926,0.3485012948513031,0.34071487188339233,-0.2212439328432083,0.9999988079071045,0.35353347659111023,0.33444803953170776,-0.22122322022914886,0.9999985694885254,0.3587067425251007,0.3280591666698456,-0.22133350372314453,0.9999984502792358,0.3380422294139862,0.35263463854789734,-0.18711315095424652,0.9999991655349731,0.3353942036628723,0.35508209466934204,-0.1871732771396637,0.9999990463256836,0.3327884078025818,0.3573584258556366,-0.18712781369686127,0.9999983310699463,0.3775671422481537,0.318646103143692,-0.1949140727519989,0.9999984502792358,0.3488873243331909,0.3509830832481384,-0.045546531677246094,0.9999960660934448,0.3689221143722534,0.389476478099823,-0.19927027821540833,0.9999948740005493,0.3571627736091614,0.4014572203159332,-0.15629597008228302,0.9999966621398926,0.4417428970336914,0.4424378275871277,-0.2479759007692337,0.9998468160629272,0.40835899114608765,0.44185152649879456,0.10763413459062576,0.9996670484542847,0.42766520380973816,0.6637597680091858,-0.24255938827991486,0.9031305313110352,0.41579121351242065,0.6309846639633179,-0.014122807420790195,0.08390267938375473,0.3590494692325592,0.5269697308540344,-0.05381856858730316,0.8795931935310364,0.35943663120269775,0.5360496044158936,-0.26501575112342834,0.10420191287994385,0.3322896957397461,0.5044501423835754,-0.05223465338349342,0.8303384780883789,0.3294985592365265,0.5094736814498901,-0.27982598543167114,0.12237130850553513,0.33947068452835083,0.46794363856315613,-0.05593308061361313,0.8209453821182251,0.33959144353866577,0.47507596015930176,-0.2614099979400635,0.10964586585760117,0.35373401641845703,0.47330501675605774,-0.04879986122250557,0.8004810214042664,0.34489983320236206,0.49443066120147705,-0.2644721567630768,0.1076597273349762,0.5885990262031555,0.6499029994010925,-0.10658706724643707,0.9999927282333374,0.5487364530563354,0.6376776695251465,0.10622613877058029,0.9999761581420898,0.45098549127578735,0.6071889996528625,-0.33893635869026184,0.9831946492195129,0.39331895112991333,0.5482155680656433,0.16339977085590363,0.41787010431289673,0.5115536451339722,0.8934518694877625,-0.3007553517818451,0.939930260181427,0.4590834379196167,0.7768015265464783,0.21966271102428436,0.40802106261253357,0.5304019451141357,0.9196333885192871,-0.29303187131881714,0.8806775808334351,0.47572872042655945,0.7960084080696106,0.2252032309770584,0.40826618671417236,0.4554642140865326,0.9757641553878784,-0.3257250189781189,0.9473313689231873,0.420266330242157,0.8313373327255249,0.22732743620872498,0.601979672908783,1
0.5904823541641235,0.2358168214559555,-0.16729211807250977,0.9997759461402893,0.5843392610549927,0.21770156919956207,-0.1468835175037384,0.9998778104782104,0.5834348797798157,0.21701590716838837,-0.1468907594680786,0.9998843669891357,0.5823348760604858,0.21632258594036102,-0.14694178104400635,0.9998862743377686,0.5814875364303589,0.21859927475452423,-0.1913389265537262,0.9998996257781982,0.578770101070404,0.21857154369354248,-0.1915082037448883,0.9998949766159058,0.5758873820304871,0.2185923308134079,-0.19160526990890503,0.9999330043792725,0.5623229742050171,0.22111131250858307,-0.04478638619184494,0.9997850060462952,0.5565593838691711,0.22412943840026855,-0.24317245185375214,0.999941349029541,0.5844600200653076,0.250564306974411,-0.1257728785276413,0.99981290102005,0.5813318490982056,0.25023365020751953,-0.1835445910692215,0.9999407529830933,0.5249213576316833,0.28935521841049194,0.10690953582525253,0.9991738200187683,0.5002701282501221,0.30680614709854126,-0.322951078414917,0.9999719858169556,0.47876983880996704,0.37465205788612366,0.1726105511188507,0.05617735907435417,0.423764705657959,0.36951231956481934,-0.2794732451438904,0.972676157951355,0.48087555170059204,0.4268828332424164,0.08491984009742737,0.03305983543395996,0.47607773542404175,0.4517992436885834,-0.10946572571992874,0.8032149076461792,0.4802704453468323,0.4459567368030548,0.07620623707771301,0.03960614278912544,0.4842813313007355,0.4717942178249359,-0.12366148084402084,0.7298831343650818,0.48479846119880676,0.43856295943260193,0.05068114772439003,0.04342111200094223,0.49259355664253235,0.4636184275150299,-0.1253356784582138,0.733065664768219,0.4843348562717438,0.4309738874435425,0.06909827142953873,0.049294132739305496,0.4889044165611267,0.45637235045433044,-0.10313320904970169,0.6753113865852356,0.4069707691669464,0.4397917687892914,0.14128638803958893,0.9989168643951416,0.38149118423461914,0.44665542244911194,-0.14098697900772095,0.999832034111023,0.48378482460975647,0.5536273121833801,0.24569171667099,0.6867967844009399,0.4728791117668152,0.5852048397064209,-0.18760649859905243,0.9970480799674988,0.46409809589385986,0.723151683807373,0.38267892599105835,0.7706400156021118,0.4507928192615509,0.767124354839325,-0.12036268413066864,0.9939514398574829,0.447249174118042,0.750627338886261,0.3925902545452118,0.7005501389503479,0.4310148358345032,0.7968848347663879,-0.11534277349710464,0.9782848954200745,0.5208331346511841,0.7463953495025635,0.3503850996494293,0.8179022073745728,0.5126372575759888,0.7985561490058899,-0.19335812330245972,0.9908391833305359,2
0.32410669326782227,0.0665852427482605,-0.24185073375701904,0.9856480360031128,0.3282643258571625,0.02596387267112732,-0.2354029417037964,0.9863025546073914,0.3299771547317505,0.025506675243377686,-0.23558752238750458,0.9859581589698792,0.3316781520843506,0.02515813708305359,-0.23575623333454132,0.988789439201355,0.32187798619270325,0.022542744874954224,-0.2581776976585388,0.984594464302063,0.3186021149158478,0.019110441207885742,-0.25819098949432373,0.9787843823432922,0.31537744402885437,0.01579350233078003,-0.2582359313964844,0.975067138671875,0.3247990012168884,0.01772075891494751,-0.15815961360931396,0.9937976002693176,0.3029654622077942,0.007634103298187256,-0.2566964328289032,0.9701934456825256,0.3210400342941284,0.09033927321434021,-0.2063412368297577,0.9962419271469116,0.3126562237739563,0.0857657790184021,-0.2352796047925949,0.9898849725723267,0.31810322403907776,0.13036665320396423,-0.08034377545118332,0.9979962110519409,0.26705801486968994,0.1321888267993927,-0.27052032947540283,0.9902627468109131,0.39841383695602417,0.29853662848472595,-0.16861072182655334,0.902248740196228,0.31918957829475403,0.3057166337966919,-0.3544808030128479,0.9875746369361877,0.3940337896347046,0.13736021518707275,-0.3492560088634491,0.8057154417037964,0.368462473154068,0.13514545559883118,-0.38943037390708923,0.9903182983398438,0.39507606625556946,0.09242209792137146,-0.38889676332473755,0.7384442687034607,0.3773272931575775,0.08880683779716492,-0.4295775890350342,0.9810280203819275,0.39050522446632385,0.08072030544281006,-0.3801499009132385,0.7121382355690002,0.371561199426651,0.07612881064414978,-0.42941027879714966,0.9790558218955994,0.3888179361820221,0.09598740935325623,-0.3511159121990204,0.6942922472953796,0.3698219358921051,0.09344732761383057,-0.3914344310760498,0.9653759002685547,0.23398864269256592,0.46352419257164,0.05815256014466286,0.9995377063751221,0.1869160681962967,0.4641864597797394,-0.058117546141147614,0.9987861514091492,0.3215498626232147,0.7459121942520142,-0.09051193296909332,0.8935701847076416,0.190371572971344,0.7841090559959412,-0.21729600429534912,0.9178727269172668,0.28912875056266785,0.9461238384246826,0.05113866552710533,0.40870827436447144,0.182667076587677,0.8807168006896973,0.053888335824012756,0.27493390440940857,0.26130345463752747,0.9892115592956543,0.06726589053869247,0.47041258215904236,0.1800568401813507,0.8636055588722229,0.08578687161207199,0.2539704740047455,0.29007720947265625,1.1532096862792969,0.040481168776750565,0.3949478268623352,0.18214675784111023,1.0169016122817993,0.08708926290273666,0.24577146768569946,2
0.6506338119506836,0.2226807028055191,-0.07896825671195984,0.9937533736228943,0.6378276348114014,0.20751851797103882,-0.06009761244058609,0.993986964225769,0.6349966526031494,0.2066960632801056,-0.060232989490032196,0.9949323534965515,0.6315935850143433,0.20566235482692719,-0.06034931167960167,0.9964381456375122,0.6377723217010498,0.20842453837394714,-0.1352434903383255,0.9943729639053345,0.6353740692138672,0.20835763216018677,-0.1353379487991333,0.9953837990760803,0.6325364112854004,0.20813341438770294,-0.13539157807826996,0.9961799383163452,0.5971815586090088,0.2106781005859375,0.06288070976734161,0.9976179003715515,0.6032958626747131,0.21353955566883087,-0.2673789858818054,0.993421733379364,0.6417094469070435,0.23786404728889465,-0.023360475897789,0.9909622073173523,0.6400691866874695,0.23808260262012482,-0.1199072003364563,0.989674985408783,0.5314139127731323,0.28735995292663574,0.29457056522369385,0.9874348044395447,0.5654076337814331,0.3052331805229187,-0.40408995747566223,0.9940289258956909,0.6758224964141846,0.38219383358955383,0.46576568484306335,0.2625090777873993,0.6924169063568115,0.39627593755722046,-0.34702742099761963,0.9181152582168579,0.7648026943206787,0.3059312105178833,0.48651203513145447,0.27340564131736755,0.7634466886520386,0.3078971207141876,-0.027542706578969955,0.9224382042884827,0.7921702265739441,0.2786741256713867,0.5154023766517639,0.27052783966064453,0.7961223125457764,0.27873530983924866,-0.054159048944711685,0.9016432762145996,0.773802638053894,0.2722896635532379,0.5100301504135132,0.2680148780345917,0.7756718993186951,0.2719859480857849,-0.03843435272574425,0.896475076675415,0.7571747303009033,0.2803008258342743,0.48332682251930237,0.2729794681072235,0.7604480981826782,0.2792665660381317,-0.016330450773239136,0.880183756351471,0.34352704882621765,0.4520959258079529,0.23919819295406342,0.9990543723106384,0.34292927384376526,0.47519829869270325,-0.23885858058929443,0.9992101192474365,0.5454928874969482,0.5371578335762024,0.35013851523399353,0.24486000835895538,0.554492712020874,0.5738122463226318,-0.2568962275981903,0.9713548421859741,0.44938620924949646,0.6850214004516602,0.5197833776473999,0.3624517321586609,0.4354701340198517,0.7240073680877686,-0.06833766400814056,0.9676961898803711,0.41593748331069946,0.7028368711471558,0.5378919243812561,0.3923649191856384,0.3988553285598755,0.7473787665367126,-0.041004728525877,0.9594870209693909,0.5401653051376343,0.7105722427368164,0.5464340448379517,0.46562129259109497,0.5494833588600159,0.7618792653083801,-0.016174135729670525,0.9462586045265198,2
0.45827075839042664,0.15323898196220398,-0.17846384644508362,0.9983218312263489,0.46821126341819763,0.12613892555236816,-0.19984170794487,0.9984042048454285,0.47232210636138916,0.125787615776062,-0.1998753398656845,0.9988113641738892,0.4768632650375366,0.12546411156654358,-0.19990472495555878,0.9987591505050659,0.46317195892333984,0.12439664453268051,-0.1464800089597702,0.997348427772522,0.46360206604003906,0.12309347838163376,-0.14654652774333954,0.9979003667831421,0.46439969539642334,0.1215921938419342,-0.14650176465511322,0.9983162879943848,0.5009822845458984,0.13598158955574036,-0.24840493500232697,0.9978834986686707,0.4903176426887512,0.13207212090492249,-0.005796301178634167,0.9980751276016235,0.469492644071579,0.1779118776321411,-0.19567988812923431,0.9980654120445251,0.46384936571121216,0.1784045696258545,-0.12526075541973114,0.996109664440155,0.5376769304275513,0.2558475732803345,-0.36469021439552307,0.9985130429267883,0.4921145737171173,0.26782363653182983,0.12121657282114029,0.9947456121444702,0.4078889489173889,0.2786538004875183,-0.5079770088195801,0.9737460613250732,0.37865301966667175,0.2834641933441162,0.18093658983707428,0.729008674621582,0.29250168800354004,0.2716047167778015,-0.5301880836486816,0.9483509659767151,0.28099945187568665,0.26561522483825684,0.040474358946084976,0.7976902723312378,0.25872859358787537,0.2672976851463318,-0.6024909019470215,0.931899905204773,0.24762719869613647,0.25796836614608765,0.023833272978663445,0.7453755736351013,0.25624093413352966,0.25138235092163086,-0.5810773372650146,0.9236069917678833,0.245708167552948,0.25162777304649353,-0.024601541459560394,0.7644218802452087,0.2687162458896637,0.25524279475212097,-0.5250422358512878,0.8789952993392944,0.25705835223197937,0.2544299066066742,0.011847092770040035,0.7709495425224304,0.6748891472816467,0.5532577633857727,-0.146370530128479,0.9996102452278137,0.6126492023468018,0.5477683544158936,0.14660094678401947,0.9988585710525513,0.556881308555603,0.6081065535545349,-0.5841519236564636,0.9951157569885254,0.45732563734054565,0.6002820134162903,0.018500665202736855,0.876437246799469,0.6341596245765686,0.8859305381774902,-0.42658957839012146,0.9934054613113403,0.5116191506385803,0.8279554843902588,0.17882271111011505,0.916835367679596,0.658664882183075,0.9211932420730591,-0.41301900148391724,0.9733321666717529,0.535287082195282,0.8640973567962646,0.19070188701152802,0.9058811664581299,0.581930935382843,0.9523991346359253,-0.546148955821991,0.9898188710212708,0.44298744201660156,0.8916194438934326,0.12476333975791931,0.9348981976509094,0
0.5049267411231995,0.2336811125278473,-0.22966542840003967,0.9999606609344482,0.5002415776252747,0.2058679461479187,-0.199253112077713,0.9999837875366211,0.5000569820404053,0.20381629467010498,-0.19934716820716858,0.9999808073043823,0.4997592568397522,0.20144742727279663,-0.19937440752983093,0.9999791383743286,0.4944095313549042,0.208094984292984,-0.24698740243911743,0.9999867677688599,0.49013224244117737,0.20805512368679047,-0.24712908267974854,0.9999831914901733,0.4854860007762909,0.20788976550102234,-0.24718695878982544,0.9999872446060181,0.47471359372138977,0.20790667831897736,-0.04733871668577194,0.9999877214431763,0.4573381543159485,0.2139672040939331,-0.2650415301322937,0.9999927282333374,0.49930539727211,0.25782862305641174,-0.17102541029453278,0.9999920129776001,0.4913334548473358,0.2552158832550049,-0.23383933305740356,0.9999947547912598,0.45351868867874146,0.3333805799484253,0.10841700434684753,0.9990553259849548,0.3510247468948364,0.33415284752845764,-0.29679033160209656,0.9998575448989868,0.3856425881385803,0.4257376790046692,0.21752138435840607,0.03650069236755371,0.262769490480423,0.4119942784309387,-0.24569377303123474,0.9525853991508484,0.32294556498527527,0.453278511762619,0.24403147399425507,0.016638079658150673,0.19346457719802856,0.48200973868370056,-0.09396878629922867,0.6803524494171143,0.3044111430644989,0.4710904657840729,0.24886290729045868,0.016470052301883698,0.17182867228984833,0.4829524755477905,-0.10694137960672379,0.6010867357254028,0.30650022625923157,0.4544026553630829,0.23294232785701752,0.01705349236726761,0.17972604930400848,0.4841695725917816,-0.12616945803165436,0.6118531227111816,0.3116971254348755,0.4501327574253082,0.23456823825836182,0.020542338490486145,0.18635806441307068,0.4823473393917084,-0.09806057810783386,0.5797282457351685,0.3363053798675537,0.5890508890151978,0.1353679597377777,0.9997095465660095,0.25237536430358887,0.5758463740348816,-0.13491225242614746,0.9997699856758118,0.4712115526199341,0.6120555400848389,-0.22082488238811493,0.9296326637268066,0.3689160645008087,0.6163294315338135,-0.6014241576194763,0.9963222742080688,0.41034996509552,0.85523521900177,-0.1199190616607666,0.9244182109832764,0.32705506682395935,0.8862922191619873,-0.48846864700317383,0.9958998560905457,0.3928299844264984,0.8851586580276489,-0.11339316517114639,0.9618816375732422,0.3038851320743561,0.9339126348495483,-0.477498322725296,0.9895054697990417,0.4599502682685852,0.9305415749549866,-0.2280193269252777,0.9630004167556763,0.38492628931999207,0.9574646353721619,-0.6260682344436646,0.9950311183929443,0
0.7018439769744873,0.11294303089380264,-0.0201164148747921,0.999846339225769,0.7063785791397095,0.09197565913200378,-0.039827656000852585,0.9999070167541504,0.7084705829620361,0.09168350696563721,-0.03982188180088997,0.9999114274978638,0.7108322978019714,0.09114953875541687,-0.03986527398228645,0.9999215602874756,0.7039977312088013,0.0902935266494751,-0.007004729472100735,0.9998877048492432,0.7043870091438293,0.08896142244338989,-0.006963501684367657,0.9998433589935303,0.7049709558486938,0.08742216229438782,-0.007034328766167164,0.9998630285263062,0.727384626865387,0.09611645340919495,-0.08344794064760208,0.9998732805252075,0.7214611768722534,0.0930224061012268,0.060613732784986496,0.9998661279678345,0.7094479203224182,0.1289179027080536,-0.0328545942902565,0.9997043013572693,0.7064021825790405,0.12928557395935059,0.009138444438576698,0.9996312856674194,0.749557614326477,0.18362537026405334,-0.14869612455368042,0.9997766613960266,0.7463504076004028,0.1854093074798584,0.15026549994945526,0.9968409538269043,0.7742200493812561,0.27939659357070923,-0.34489455819129944,0.9847601056098938,0.7532411813735962,0.2550584673881531,0.3084912598133087,0.02918456494808197,0.7617837190628052,0.18285533785820007,-0.5098471641540527,0.9813193082809448,0.7553014159202576,0.1838465929031372,0.44512543082237244,0.06617952883243561,0.7634908556938171,0.14949974417686462,-0.5526993870735168,0.9745081663131714,0.7589817047119141,0.16191664338111877,0.4774932265281677,0.08953659236431122,0.7641319632530212,0.13961368799209595,-0.5333840847015381,0.9725483655929565,0.7557675838470459,0.157342791557312,0.4643581807613373,0.09124539792537689,0.7610700130462646,0.15150567889213562,-0.5059788227081299,0.9555566310882568,0.7532415986061096,0.16597861051559448,0.4428417682647705,0.09709984809160233,0.7736891508102417,0.4618234932422638,-0.09832464903593063,0.9982693195343018,0.7766284942626953,0.4584284722805023,0.09849262237548828,0.9953780174255371,0.7684488296508789,0.6863273978233337,-0.0626247376203537,0.925415575504303,0.7734778523445129,0.6766710877418518,0.10123611241579056,0.2737637758255005,0.7659806609153748,0.9062204360961914,-0.03164166584610939,0.9219467043876648,0.7699229717254639,0.885652482509613,0.141525536775589,0.31270837783813477,0.7730501890182495,0.9402864575386047,-0.030096489936113358,0.9481133222579956,0.7781849503517151,0.9161655902862549,0.14223696291446686,0.45562082529067993,0.7179573178291321,0.9398576021194458,-0.08954618871212006,0.8847340941429138,0.7284139394760132,0.9204469323158264,0.08494242280721664,0.4121791124343872,2
0.5015752911567688,0.3300986588001251,-0.06439368426799774,0.9965852499008179,0.5204775929450989,0.32255488634109497,-0.11193520575761795,0.998348593711853,0.5248253345489502,0.32338473200798035,-0.11190363764762878,0.9985753297805786,0.5297898054122925,0.3242347836494446,-0.112103171646595,0.998813271522522,0.5192084312438965,0.321990042924881,-0.05369814485311508,0.9979288578033447,0.5221998691558838,0.3223204016685486,-0.05369935929775238,0.9978840947151184,0.5253491401672363,0.3225383758544922,-0.05371344834566116,0.998606264591217,0.5680875778198242,0.3408602774143219,-0.21744392812252045,0.9984074234962463,0.5539900660514832,0.33562856912612915,0.042391691356897354,0.9993616938591003,0.5108880400657654,0.34933942556381226,-0.10147631913423538,0.9977413415908813,0.5086320638656616,0.34774601459503174,-0.026755154132843018,0.9972206354141235,0.6101208925247192,0.4259980320930481,-0.34207606315612793,0.9987094402313232,0.5764050483703613,0.4000508487224579,0.1945338100194931,0.9919580221176147,0.5548312664031982,0.41373181343078613,-0.2685229778289795,0.8926895260810852,0.5061416625976562,0.39387789368629456,0.46069005131721497,0.049452800303697586,0.5295058488845825,0.38325509428977966,0.1263735592365265,0.24243180453777313,0.4945518374443054,0.3456774353981018,0.6477149724960327,0.019160090014338493,0.525006890296936,0.38517189025878906,0.12462683022022247,0.20998044312000275,0.4968087375164032,0.3386145830154419,0.6572895646095276,0.03196699917316437,0.5386372208595276,0.38069114089012146,0.09985165297985077,0.22036215662956238,0.5109789371490479,0.33646687865257263,0.6588886380195618,0.03435357287526131,0.5423768758773804,0.38003140687942505,0.12368378043174744,0.24665823578834534,0.5095672011375427,0.33908990025520325,0.6458703279495239,0.03712459281086922,0.8385263085365295,0.6029024124145508,-0.2086057811975479,0.9998039603233337,0.7859272360801697,0.5837186574935913,0.2088988870382309,0.999583899974823,0.5982362031936646,0.6821243762969971,-0.2275264710187912,0.9769625663757324,0.5624370574951172,0.6521807909011841,0.2979722023010254,0.26665037870407104,0.7761279344558716,0.834795355796814,-0.16027522087097168,0.9728468060493469,0.6996837854385376,0.7794725298881531,0.3887369632720947,0.3894231617450714,0.8114603757858276,0.8548309803009033,-0.14029695093631744,0.9718483090400696,0.7453857660293579,0.7801975011825562,0.3978195786476135,0.45259013772010803,0.7177892923355103,0.8947957754135132,-0.11192503571510315,0.9647940397262573,0.6789606809616089,0.8437539339065552,0.4190356433391571,0.4910503923892975,0
